instance id,request id,model,input,output,arrival,end_time,latency,queuing_delay,TTFT,TPOT,ITL,npu_cache_hit,storage_cache_hit,prefix_cache_hit,tier_reload_source,evict_npu_to_cpu_bytes,evict_npu_to_cxl_bytes,load_cpu_to_npu_bytes,load_cxl_to_npu_bytes,evict_raw_bytes,evict_stored_bytes,evict_compression_ratio,harp_state_final,harp_stall_time_ns,harp_stall_events,harp_shadow_hit_tokens,harp_decode_tokens,harp_shadow_ratio,tier_transition_bytes_total
0,7,meta-llama/Llama-3.1-8B,343,556,811936853,10726985788,9915048935,17389091,90071136,46344234,"[25040478, 65830564, 25354389, 25237850, 141722766, 25237850, 25750590, 25237850, 25272570, 25750590, 25524084, 25750590, 25546260, 27658947, 25546260, 25787024, 25750590, 25546260, 25511988, 25787024, 29562388, 66260449, 31643421, 26096286, 26096286, 93966115, 191158505, 31844047, 26764323, 40811390, 26813963, 26813963, 26813963, 26822699, 30307412, 28672191, 27053451, 29945563, 27088051, 27088051, 32221144, 32928989, 27276468, 27507648, 54486683, 29334531, 27768217, 27507648, 27507648, 27507648, 27680923, 27276468, 27276468, 27768217, 164525273, 27768217, 28111936, 27761521, 27684411, 27684411, 27763985, 27680923, 45797577, 28107904, 27768217, 27764953, 27764953, 30445534, 33371469, 28107904, 28111936, 28500506, 31151345, 28500506, 29947924, 31015279, 28417079, 42158498, 28678924, 29482892, 29738742, 28871748, 28871748, 28871748, 28857449, 94377592, 167294083, 242235827, 33250093, 30103713, 30354377, 30103713, 29995581, 29995581, 34074100, 30103713, 30416036, 30677516, 30103713, 32180497, 30295154, 30295154, 30103713, 30103713, 29995581, 30416036, 30295154, 30354377, 32262423, 30103713, 30103713, 29995581, 29816016, 30103713, 30295154, 29746454, 31714765, 29816016, 29995581, 202414493, 29995581, 29995581, 204280385, 33947303, 30922283, 30922283, 30922283, 33046611, 32837923, 53888024, 31192538, 176882861, 76104670, 31770149, 31770149, 31602793, 31602793, 31602793, 31614665, 31602793, 31602793, 31411585, 31417729, 31411585, 297891635, 169855714, 66538537, 32133274, 32133274, 35753278, 32362929, 32133274, 32133274, 32133274, 35801969, 115910508, 32377238, 32367382, 32377238, 35401871, 32377238, 32287115, 36189846, 97574758, 44174443, 34852271, 34852271, 35922958, 34832386, 34856431, 35482138, 34832386, 34832386, 34832386, 34836514, 34832386, 73530433, 36259933, 35135735, 35135735, 35135735, 35997564, 35135735, 35135735, 35135735, 36856556, 35209635, 35742315, 35209635, 35209635, 35209635, 35865147, 35209635, 35866050, 35120370, 68879748, 319558776, 214107602, 358369764, 218783602, 37598945, 35921856, 35921856, 67902428, 35921856, 38144005, 36123788, 36123788, 35809294, 35774424, 37611193, 35809294]",0,0,0,NPU,0,0,0,0,0,0,1.0,hot,0,0,0,0,1.0,0
0,84,meta-llama/Llama-3.1-8B,106,164,7871451416,11108504488,3237053072,65932244,110106687,54858708,"[34852271, 34852271, 35922958, 34832386, 34856431, 35482138, 34832386, 34832386, 34832386, 34836514, 34832386, 73530433, 36259933, 35135735, 35135735, 35135735, 35997564, 35135735, 35135735, 35135735, 36856556, 35209635, 35742315, 35209635, 35209635, 35209635, 35865147, 35209635, 35866050, 35120370, 68879748, 319558776, 214107602, 358369764, 218783602, 37598945, 35921856, 35921856, 67902428, 35921856, 38144005, 36123788, 36123788, 35809294, 35774424, 37611193, 35809294, 35809294, 35809294, 35809294, 37902727, 35921856, 35921856, 35921856, 35921856, 35921856, 56578811]",0,0,0,NPU,0,0,0,0,0,0,1.0,hot,0,0,0,0,1.0,0
0,105,meta-llama/Llama-3.1-8B,12,40,9627430486,11255573369,1628142883,53739209,412108973,45038292,"[218783602, 37598945, 35921856, 35921856, 67902428, 35921856, 38144005, 36123788, 36123788, 35809294, 35774424, 37611193, 35809294, 35809294, 35809294, 35809294, 37902727, 35921856, 35921856, 35921856, 35921856, 35921856, 56578811, 36123788, 38697517, 36123788, 36123788]",0,0,0,NPU,0,0,0,0,0,0,1.0,hot,0,0,0,0,1.0,0
0,21,meta-llama/Llama-3.1-8B,29,233,1933551206,11437405828,9503854622,102084757,133928804,46157270,"[26764323, 40811390, 26813963, 26813963, 26813963, 26822699, 30307412, 28672191, 27053451, 29945563, 27088051, 27088051, 32221144, 32928989, 27276468, 27507648, 54486683, 29334531, 27768217, 27507648, 27507648, 27507648, 27680923, 27276468, 27276468, 27768217, 164525273, 27768217, 28111936, 27761521, 27684411, 27684411, 27763985, 27680923, 45797577, 28107904, 27768217, 27764953, 27764953, 30445534, 33371469, 28107904, 28111936, 28500506, 31151345, 28500506, 29947924, 31015279, 28417079, 42158498, 28678924, 29482892, 29738742, 28871748, 28871748, 28871748, 28857449, 94377592, 167294083, 242235827, 33250093, 30103713, 30354377, 30103713, 29995581, 29995581, 34074100, 30103713, 30416036, 30677516, 30103713, 32180497, 30295154, 30295154, 30103713, 30103713, 29995581, 30416036, 30295154, 30354377, 32262423, 30103713, 30103713, 29995581, 29816016, 30103713, 30295154, 29746454, 31714765, 29816016, 29995581, 202414493, 29995581, 29995581, 204280385, 33947303, 30922283, 30922283, 30922283, 33046611, 32837923, 53888024, 31192538, 176882861, 76104670, 31770149, 31770149, 31602793, 31602793, 31602793, 31614665, 31602793, 31602793, 31411585, 31417729, 31411585, 297891635, 169855714, 66538537, 32133274, 32133274, 35753278, 32362929, 32133274, 32133274, 32133274, 35801969, 115910508, 32377238, 32367382, 32377238, 35401871, 32377238, 32287115, 36189846, 97574758, 44174443, 34852271, 34852271, 35922958, 34832386, 34856431, 35482138, 34832386, 34832386, 34832386, 34836514, 34832386, 73530433, 36259933, 35135735, 35135735, 35135735, 35997564, 35135735, 35135735, 35135735, 36856556, 35209635, 35742315, 35209635, 35209635, 35209635, 35865147, 35209635, 35866050, 35120370, 68879748, 319558776, 214107602, 358369764, 218783602, 37598945, 35921856, 35921856, 67902428, 35921856, 38144005, 36123788, 36123788, 35809294, 35774424, 37611193, 35809294, 35809294, 35809294, 35809294, 37902727, 35921856, 35921856, 35921856, 35921856, 35921856, 56578811, 36123788, 38697517, 36123788, 36123788, 35921856, 37943103, 36123788, 35921856, 35921856]",0,0,0,NPU,0,0,0,0,0,0,1.0,hot,0,0,0,0,1.0,0
0,67,meta-llama/Llama-3.1-8B,299,399,6244968325,11473327684,5228359359,23167212,99271882,51808964,"[31770149, 31770149, 31602793, 31602793, 31602793, 31614665, 31602793, 31602793, 31411585, 31417729, 31411585, 297891635, 169855714, 66538537, 32133274, 32133274, 35753278, 32362929, 32133274, 32133274, 32133274, 35801969, 115910508, 32377238, 32367382, 32377238, 35401871, 32377238, 32287115, 36189846, 97574758, 44174443, 34852271, 34852271, 35922958, 34832386, 34856431, 35482138, 34832386, 34832386, 34832386, 34836514, 34832386, 73530433, 36259933, 35135735, 35135735, 35135735, 35997564, 35135735, 35135735, 35135735, 36856556, 35209635, 35742315, 35209635, 35209635, 35209635, 35865147, 35209635, 35866050, 35120370, 68879748, 319558776, 214107602, 358369764, 218783602, 37598945, 35921856, 35921856, 67902428, 35921856, 38144005, 36123788, 36123788, 35809294, 35774424, 37611193, 35809294, 35809294, 35809294, 35809294, 37902727, 35921856, 35921856, 35921856, 35921856, 35921856, 56578811, 36123788, 38697517, 36123788, 36123788, 35921856, 37943103, 36123788, 35921856, 35921856, 35921856]",0,0,0,NPU,0,0,0,0,0,0,1.0,hot,0,0,0,0,1.0,0
0,16,meta-llama/Llama-3.1-8B,7,219,1658521879,11545171396,9886649517,8153471,39796892,46667547,"[26096286, 26096286, 93966115, 191158505, 31844047, 26764323, 40811390, 26813963, 26813963, 26813963, 26822699, 30307412, 28672191, 27053451, 29945563, 27088051, 27088051, 32221144, 32928989, 27276468, 27507648, 54486683, 29334531, 27768217, 27507648, 27507648, 27507648, 27680923, 27276468, 27276468, 27768217, 164525273, 27768217, 28111936, 27761521, 27684411, 27684411, 27763985, 27680923, 45797577, 28107904, 27768217, 27764953, 27764953, 30445534, 33371469, 28107904, 28111936, 28500506, 31151345, 28500506, 29947924, 31015279, 28417079, 42158498, 28678924, 29482892, 29738742, 28871748, 28871748, 28871748, 28857449, 94377592, 167294083, 242235827, 33250093, 30103713, 30354377, 30103713, 29995581, 29995581, 34074100, 30103713, 30416036, 30677516, 30103713, 32180497, 30295154, 30295154, 30103713, 30103713, 29995581, 30416036, 30295154, 30354377, 32262423, 30103713, 30103713, 29995581, 29816016, 30103713, 30295154, 29746454, 31714765, 29816016, 29995581, 202414493, 29995581, 29995581, 204280385, 33947303, 30922283, 30922283, 30922283, 33046611, 32837923, 53888024, 31192538, 176882861, 76104670, 31770149, 31770149, 31602793, 31602793, 31602793, 31614665, 31602793, 31602793, 31411585, 31417729, 31411585, 297891635, 169855714, 66538537, 32133274, 32133274, 35753278, 32362929, 32133274, 32133274, 32133274, 35801969, 115910508, 32377238, 32367382, 32377238, 35401871, 32377238, 32287115, 36189846, 97574758, 44174443, 34852271, 34852271, 35922958, 34832386, 34856431, 35482138, 34832386, 34832386, 34832386, 34836514, 34832386, 73530433, 36259933, 35135735, 35135735, 35135735, 35997564, 35135735, 35135735, 35135735, 36856556, 35209635, 35742315, 35209635, 35209635, 35209635, 35865147, 35209635, 35866050, 35120370, 68879748, 319558776, 214107602, 358369764, 218783602, 37598945, 35921856, 35921856, 67902428, 35921856, 38144005, 36123788, 36123788, 35809294, 35774424, 37611193, 35809294, 35809294, 35809294, 35809294, 37902727, 35921856, 35921856, 35921856, 35921856, 35921856, 56578811, 36123788, 38697517, 36123788, 36123788, 35921856, 37943103, 36123788, 35921856, 35921856, 35921856, 35921856, 35921856]",0,0,0,NPU,0,0,0,0,0,0,1.0,hot,0,0,0,0,1.0,0
0,51,meta-llama/Llama-3.1-8B,7,142,4728227566,11545171396,6816943830,10667314,42847811,50552955,"[30295154, 30295154, 30103713, 30103713, 29995581, 30416036, 30295154, 30354377, 32262423, 30103713, 30103713, 29995581, 29816016, 30103713, 30295154, 29746454, 31714765, 29816016, 29995581, 202414493, 29995581, 29995581, 204280385, 33947303, 30922283, 30922283, 30922283, 33046611, 32837923, 53888024, 31192538, 176882861, 76104670, 31770149, 31770149, 31602793, 31602793, 31602793, 31614665, 31602793, 31602793, 31411585, 31417729, 31411585, 297891635, 169855714, 66538537, 32133274, 32133274, 35753278, 32362929, 32133274, 32133274, 32133274, 35801969, 115910508, 32377238, 32367382, 32377238, 35401871, 32377238, 32287115, 36189846, 97574758, 44174443, 34852271, 34852271, 35922958, 34832386, 34856431, 35482138, 34832386, 34832386, 34832386, 34836514, 34832386, 73530433, 36259933, 35135735, 35135735, 35135735, 35997564, 35135735, 35135735, 35135735, 36856556, 35209635, 35742315, 35209635, 35209635, 35209635, 35865147, 35209635, 35866050, 35120370, 68879748, 319558776, 214107602, 358369764, 218783602, 37598945, 35921856, 35921856, 67902428, 35921856, 38144005, 36123788, 36123788, 35809294, 35774424, 37611193, 35809294, 35809294, 35809294, 35809294, 37902727, 35921856, 35921856, 35921856, 35921856, 35921856, 56578811, 36123788, 38697517, 36123788, 36123788, 35921856, 37943103, 36123788, 35921856, 35921856, 35921856, 35921856, 35921856]",0,0,0,NPU,0,0,0,0,0,0,1.0,hot,0,0,0,0,1.0,0
0,122,meta-llama/Llama-3.1-8B,35,38,11556474447,11855767067,299292620,35941591,82980460,108156080,"[38306409, 178005751]",0,0,0,NPU,0,0,0,0,0,0,1.0,hot,0,0,0,0,1.0,0
0,8,meta-llama/Llama-3.1-8B,284,533,903845068,12352859033,11449013965,23203399,89033963,45806370,"[25354389, 25237850, 141722766, 25237850, 25750590, 25237850, 25272570, 25750590, 25524084, 25750590, 25546260, 27658947, 25546260, 25787024, 25750590, 25546260, 25511988, 25787024, 29562388, 66260449, 31643421, 26096286, 26096286, 93966115, 191158505, 31844047, 26764323, 40811390, 26813963, 26813963, 26813963, 26822699, 30307412, 28672191, 27053451, 29945563, 27088051, 27088051, 32221144, 32928989, 27276468, 27507648, 54486683, 29334531, 27768217, 27507648, 27507648, 27507648, 27680923, 27276468, 27276468, 27768217, 164525273, 27768217, 28111936, 27761521, 27684411, 27684411, 27763985, 27680923, 45797577, 28107904, 27768217, 27764953, 27764953, 30445534, 33371469, 28107904, 28111936, 28500506, 31151345, 28500506, 29947924, 31015279, 28417079, 42158498, 28678924, 29482892, 29738742, 28871748, 28871748, 28871748, 28857449, 94377592, 167294083, 242235827, 33250093, 30103713, 30354377, 30103713, 29995581, 29995581, 34074100, 30103713, 30416036, 30677516, 30103713, 32180497, 30295154, 30295154, 30103713, 30103713, 29995581, 30416036, 30295154, 30354377, 32262423, 30103713, 30103713, 29995581, 29816016, 30103713, 30295154, 29746454, 31714765, 29816016, 29995581, 202414493, 29995581, 29995581, 204280385, 33947303, 30922283, 30922283, 30922283, 33046611, 32837923, 53888024, 31192538, 176882861, 76104670, 31770149, 31770149, 31602793, 31602793, 31602793, 31614665, 31602793, 31602793, 31411585, 31417729, 31411585, 297891635, 169855714, 66538537, 32133274, 32133274, 35753278, 32362929, 32133274, 32133274, 32133274, 35801969, 115910508, 32377238, 32367382, 32377238, 35401871, 32377238, 32287115, 36189846, 97574758, 44174443, 34852271, 34852271, 35922958, 34832386, 34856431, 35482138, 34832386, 34832386, 34832386, 34836514, 34832386, 73530433, 36259933, 35135735, 35135735, 35135735, 35997564, 35135735, 35135735, 35135735, 36856556, 35209635, 35742315, 35209635, 35209635, 35209635, 35865147, 35209635, 35866050, 35120370, 68879748, 319558776, 214107602, 358369764, 218783602, 37598945, 35921856, 35921856, 67902428, 35921856, 38144005, 36123788, 36123788, 35809294, 35774424, 37611193, 35809294, 35809294, 35809294, 35809294, 37902727, 35921856, 35921856, 35921856, 35921856, 35921856, 56578811, 36123788, 38697517, 36123788, 36123788, 35921856, 37943103, 36123788, 35921856, 35921856, 35921856, 35921856, 35921856, 47244642, 47038869, 38306409, 178005751, 38372203, 36323910, 36323910, 36323910, 36286527, 47924686, 36323910, 58682851, 58057190, 38461681, 37005594, 37005594]",0,0,0,NPU,0,0,0,0,0,0,1.0,hot,0,0,0,0,1.0,0
0,13,meta-llama/Llama-3.1-8B,284,516,1581917467,12463875815,10881958348,18497434,84757883,46741127,"[31643421, 26096286, 26096286, 93966115, 191158505, 31844047, 26764323, 40811390, 26813963, 26813963, 26813963, 26822699, 30307412, 28672191, 27053451, 29945563, 27088051, 27088051, 32221144, 32928989, 27276468, 27507648, 54486683, 29334531, 27768217, 27507648, 27507648, 27507648, 27680923, 27276468, 27276468, 27768217, 164525273, 27768217, 28111936, 27761521, 27684411, 27684411, 27763985, 27680923, 45797577, 28107904, 27768217, 27764953, 27764953, 30445534, 33371469, 28107904, 28111936, 28500506, 31151345, 28500506, 29947924, 31015279, 28417079, 42158498, 28678924, 29482892, 29738742, 28871748, 28871748, 28871748, 28857449, 94377592, 167294083, 242235827, 33250093, 30103713, 30354377, 30103713, 29995581, 29995581, 34074100, 30103713, 30416036, 30677516, 30103713, 32180497, 30295154, 30295154, 30103713, 30103713, 29995581, 30416036, 30295154, 30354377, 32262423, 30103713, 30103713, 29995581, 29816016, 30103713, 30295154, 29746454, 31714765, 29816016, 29995581, 202414493, 29995581, 29995581, 204280385, 33947303, 30922283, 30922283, 30922283, 33046611, 32837923, 53888024, 31192538, 176882861, 76104670, 31770149, 31770149, 31602793, 31602793, 31602793, 31614665, 31602793, 31602793, 31411585, 31417729, 31411585, 297891635, 169855714, 66538537, 32133274, 32133274, 35753278, 32362929, 32133274, 32133274, 32133274, 35801969, 115910508, 32377238, 32367382, 32377238, 35401871, 32377238, 32287115, 36189846, 97574758, 44174443, 34852271, 34852271, 35922958, 34832386, 34856431, 35482138, 34832386, 34832386, 34832386, 34836514, 34832386, 73530433, 36259933, 35135735, 35135735, 35135735, 35997564, 35135735, 35135735, 35135735, 36856556, 35209635, 35742315, 35209635, 35209635, 35209635, 35865147, 35209635, 35866050, 35120370, 68879748, 319558776, 214107602, 358369764, 218783602, 37598945, 35921856, 35921856, 67902428, 35921856, 38144005, 36123788, 36123788, 35809294, 35774424, 37611193, 35809294, 35809294, 35809294, 35809294, 37902727, 35921856, 35921856, 35921856, 35921856, 35921856, 56578811, 36123788, 38697517, 36123788, 36123788, 35921856, 37943103, 36123788, 35921856, 35921856, 35921856, 35921856, 35921856, 47244642, 47038869, 38306409, 178005751, 38372203, 36323910, 36323910, 36323910, 36286527, 47924686, 36323910, 58682851, 58057190, 38461681, 37005594, 37005594, 37005594, 37005594, 37005594]",0,0,0,NPU,0,0,0,0,0,0,1.0,hot,0,0,0,0,1.0,0
0,11,meta-llama/Llama-3.1-8B,15,273,1379405751,13576055107,12196649356,9858669,37517616,47311796,"[25546260, 25787024, 25750590, 25546260, 25511988, 25787024, 29562388, 66260449, 31643421, 26096286, 26096286, 93966115, 191158505, 31844047, 26764323, 40811390, 26813963, 26813963, 26813963, 26822699, 30307412, 28672191, 27053451, 29945563, 27088051, 27088051, 32221144, 32928989, 27276468, 27507648, 54486683, 29334531, 27768217, 27507648, 27507648, 27507648, 27680923, 27276468, 27276468, 27768217, 164525273, 27768217, 28111936, 27761521, 27684411, 27684411, 27763985, 27680923, 45797577, 28107904, 27768217, 27764953, 27764953, 30445534, 33371469, 28107904, 28111936, 28500506, 31151345, 28500506, 29947924, 31015279, 28417079, 42158498, 28678924, 29482892, 29738742, 28871748, 28871748, 28871748, 28857449, 94377592, 167294083, 242235827, 33250093, 30103713, 30354377, 30103713, 29995581, 29995581, 34074100, 30103713, 30416036, 30677516, 30103713, 32180497, 30295154, 30295154, 30103713, 30103713, 29995581, 30416036, 30295154, 30354377, 32262423, 30103713, 30103713, 29995581, 29816016, 30103713, 30295154, 29746454, 31714765, 29816016, 29995581, 202414493, 29995581, 29995581, 204280385, 33947303, 30922283, 30922283, 30922283, 33046611, 32837923, 53888024, 31192538, 176882861, 76104670, 31770149, 31770149, 31602793, 31602793, 31602793, 31614665, 31602793, 31602793, 31411585, 31417729, 31411585, 297891635, 169855714, 66538537, 32133274, 32133274, 35753278, 32362929, 32133274, 32133274, 32133274, 35801969, 115910508, 32377238, 32367382, 32377238, 35401871, 32377238, 32287115, 36189846, 97574758, 44174443, 34852271, 34852271, 35922958, 34832386, 34856431, 35482138, 34832386, 34832386, 34832386, 34836514, 34832386, 73530433, 36259933, 35135735, 35135735, 35135735, 35997564, 35135735, 35135735, 35135735, 36856556, 35209635, 35742315, 35209635, 35209635, 35209635, 35865147, 35209635, 35866050, 35120370, 68879748, 319558776, 214107602, 358369764, 218783602, 37598945, 35921856, 35921856, 67902428, 35921856, 38144005, 36123788, 36123788, 35809294, 35774424, 37611193, 35809294, 35809294, 35809294, 35809294, 37902727, 35921856, 35921856, 35921856, 35921856, 35921856, 56578811, 36123788, 38697517, 36123788, 36123788, 35921856, 37943103, 36123788, 35921856, 35921856, 35921856, 35921856, 35921856, 47244642, 47038869, 38306409, 178005751, 38372203, 36323910, 36323910, 36323910, 36286527, 47924686, 36323910, 58682851, 58057190, 38461681, 37005594, 37005594, 37005594, 37005594, 37005594, 37005594, 37005594, 219046771, 218255032, 39202283, 37315866, 37315866, 37320442, 37315866, 48151192, 37315866, 37320442, 37171407, 37177903, 37171407, 37171407, 37171407, 103744947]",0,0,0,NPU,0,0,0,0,0,0,1.0,hot,0,0,0,0,1.0,0
0,93,meta-llama/Llama-3.1-8B,14,105,8788269051,14087164482,5298895431,6922096,42664411,58402566,"[35209635, 35209635, 35209635, 35865147, 35209635, 35866050, 35120370, 68879748, 319558776, 214107602, 358369764, 218783602, 37598945, 35921856, 35921856, 67902428, 35921856, 38144005, 36123788, 36123788, 35809294, 35774424, 37611193, 35809294, 35809294, 35809294, 35809294, 37902727, 35921856, 35921856, 35921856, 35921856, 35921856, 56578811, 36123788, 38697517, 36123788, 36123788, 35921856, 37943103, 36123788, 35921856, 35921856, 35921856, 35921856, 35921856, 47244642, 47038869, 38306409, 178005751, 38372203, 36323910, 36323910, 36323910, 36286527, 47924686, 36323910, 58682851, 58057190, 38461681, 37005594, 37005594, 37005594, 37005594, 37005594, 37005594, 37005594, 219046771, 218255032, 39202283, 37315866, 37315866, 37320442, 37315866, 48151192, 37315866, 37320442, 37171407, 37177903, 37171407, 37171407, 37171407, 103744947, 141302670, 71665865, 52081369, 106280723, 62918106, 38430321, 38430321]",0,0,0,NPU,0,0,0,0,0,0,1.0,hot,0,0,0,0,1.0,0
0,27,meta-llama/Llama-3.1-8B,19,270,2322894048,14489086936,12166192888,5459317,35404880,48523152,"[27088051, 27088051, 32221144, 32928989, 27276468, 27507648, 54486683, 29334531, 27768217, 27507648, 27507648, 27507648, 27680923, 27276468, 27276468, 27768217, 164525273, 27768217, 28111936, 27761521, 27684411, 27684411, 27763985, 27680923, 45797577, 28107904, 27768217, 27764953, 27764953, 30445534, 33371469, 28107904, 28111936, 28500506, 31151345, 28500506, 29947924, 31015279, 28417079, 42158498, 28678924, 29482892, 29738742, 28871748, 28871748, 28871748, 28857449, 94377592, 167294083, 242235827, 33250093, 30103713, 30354377, 30103713, 29995581, 29995581, 34074100, 30103713, 30416036, 30677516, 30103713, 32180497, 30295154, 30295154, 30103713, 30103713, 29995581, 30416036, 30295154, 30354377, 32262423, 30103713, 30103713, 29995581, 29816016, 30103713, 30295154, 29746454, 31714765, 29816016, 29995581, 202414493, 29995581, 29995581, 204280385, 33947303, 30922283, 30922283, 30922283, 33046611, 32837923, 53888024, 31192538, 176882861, 76104670, 31770149, 31770149, 31602793, 31602793, 31602793, 31614665, 31602793, 31602793, 31411585, 31417729, 31411585, 297891635, 169855714, 66538537, 32133274, 32133274, 35753278, 32362929, 32133274, 32133274, 32133274, 35801969, 115910508, 32377238, 32367382, 32377238, 35401871, 32377238, 32287115, 36189846, 97574758, 44174443, 34852271, 34852271, 35922958, 34832386, 34856431, 35482138, 34832386, 34832386, 34832386, 34836514, 34832386, 73530433, 36259933, 35135735, 35135735, 35135735, 35997564, 35135735, 35135735, 35135735, 36856556, 35209635, 35742315, 35209635, 35209635, 35209635, 35865147, 35209635, 35866050, 35120370, 68879748, 319558776, 214107602, 358369764, 218783602, 37598945, 35921856, 35921856, 67902428, 35921856, 38144005, 36123788, 36123788, 35809294, 35774424, 37611193, 35809294, 35809294, 35809294, 35809294, 37902727, 35921856, 35921856, 35921856, 35921856, 35921856, 56578811, 36123788, 38697517, 36123788, 36123788, 35921856, 37943103, 36123788, 35921856, 35921856, 35921856, 35921856, 35921856, 47244642, 47038869, 38306409, 178005751, 38372203, 36323910, 36323910, 36323910, 36286527, 47924686, 36323910, 58682851, 58057190, 38461681, 37005594, 37005594, 37005594, 37005594, 37005594, 37005594, 37005594, 219046771, 218255032, 39202283, 37315866, 37315866, 37320442, 37315866, 48151192, 37315866, 37320442, 37171407, 37177903, 37171407, 37171407, 37171407, 103744947, 141302670, 71665865, 52081369, 106280723, 62918106, 38430321, 38430321, 40288740, 50951866, 38654026, 40303278, 38849582, 38654026, 38555234, 38555234, 38555234, 38555234]",0,0,0,NPU,0,0,0,0,0,0,1.0,hot,0,0,0,0,1.0,0
